ITEM: TIMESTEP
26200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 12.1647 
2 -110.416 
3 141.725 
4 -163.125 
5 78.8176 
6 -38.423 
7 -160.956 
8 81.8038 
9 -42.8982 
10 -47.72 
11 -164.961 
12 70.3375 
13 161.429 
14 -81.1901 
15 34.9354 
16 179.495 
17 61.7439 
18 -62.6562 
19 -134.971 
20 -129.938 
21 115.083 
22 -12.4904 
23 -11.0607 
24 -126.039 
25 106.387 
26 107.581 
27 -7.3977 
28 -138.884 
29 112.227 
30 -17.2887 
31 -143.327 
32 -28.9648 
33 91.6869 
34 -177.577 
35 -57.8706 
36 60.7054 
37 178.462 
38 59.113 
39 -55.1084 
40 176.376 
41 62.1542 
42 -64.2758 
43 -64.649 
44 -178.87 
45 54.6995 
46 -140.533 
47 103.525 
48 -20.5287 
49 80.3711 
50 -43.5231 
51 -160.896 
52 75.2103 
53 -40.0255 
54 -163.92 
55 -22.5294 
56 93.2345 
57 -172.92 
58 -50.0065 
59 71.2626 
60 -161.568 
61 78.8608 
62 -43.1083 
63 -164.906 
64 73.1246 
65 -45.3356 
66 -47.5105 
67 -169.48 
68 72.0603 
69 -147.146 
70 102.545 
71 -20.1867 
72 -161.395 
73 77.336 
74 -40.3239 
75 -165.31 
76 77.0304 
77 -44.0409 
78 -47.2822 
79 -164.942 
80 73.9866 
81 -177.181 
82 -57.4253 
83 65.4542 
84 -167.922 
85 71.2988 
86 -45.4058 
87 175.804 
88 59.9168 
89 -59.0297 
90 179.604 
91 61.4685 
92 -62.2923 
93 -179.588 
94 56.6513 
95 -61.4523 
96 -62.9552 
97 173.284 
98 55.1804 
99 -158.154 
100 -39.9375 
101 82.5553 
102 -136.704 
103 101.481 
104 -15.7894 
105 171.961 
106 -68.5647 
107 58.3938 
108 -171.817 
109 64.946 
110 -56.7318 
111 -173.224 
112 65.0979 
113 -49.9877 
114 -60.4048 
115 177.917 
116 62.8318 
ITEM: TIMESTEP
33100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 84.6396 
2 -39.3615 
3 -147.62 
4 171.257 
5 55.2742 
6 -70.2481 
7 179.182 
8 53.6601 
9 -64.835 
10 -70.1593 
11 164.318 
12 45.8234 
13 -168.07 
14 -47.0418 
15 66.7912 
16 -168.435 
17 75.1344 
18 -49.1086 
19 -149.808 
20 -160.881 
21 76.1612 
22 -33.7429 
23 -33.6057 
24 -156.564 
25 93.5321 
26 83.0538 
27 -39.9043 
28 -175.428 
29 64.8849 
30 -53.3048 
31 -137.642 
32 -10.3081 
33 113.363 
34 -144.271 
35 -17.0147 
36 102.13 
37 171.098 
38 44.5737 
39 -74.432 
40 166.002 
41 46.9966 
42 -67.4738 
43 -80.4441 
44 160.55 
45 46.0797 
46 -131.389 
47 104.325 
48 -0.530601 
49 59.2873 
50 -63.8238 
51 179.449 
52 56.3378 
53 -76.1296 
54 160.759 
55 -42.0727 
56 78.9502 
57 -176.054 
58 -52.7862 
59 65.8278 
60 -152.682 
61 80.9155 
62 -42.2942 
63 -167.636 
64 69.1539 
65 -41.2337 
66 -40.6542 
67 -163.864 
68 85.7485 
69 -101.99 
70 137.494 
71 13.847 
72 -169.959 
73 68.9204 
74 -47.5453 
75 -165.038 
76 78.496 
77 -43.9175 
78 -46.57 
79 -163.036 
80 74.5508 
81 -172.645 
82 -50.9636 
83 66.2913 
84 -158.354 
85 77.5167 
86 -42.038 
87 -163.07 
88 81.3131 
89 -42.3198 
90 -156.434 
91 86.0401 
92 -36.7017 
93 -158.864 
94 78.3944 
95 -41.3384 
96 -33.5701 
97 -156.312 
98 83.9553 
99 -162.546 
100 -45.0846 
101 75.2876 
102 166.926 
103 52.6749 
104 -70.7401 
105 -100.106 
106 23.6989 
107 143.54 
108 172.254 
109 43.9055 
110 -71.877 
111 155.382 
112 39.5992 
113 -76.2694 
114 -76.6268 
115 167.591 
116 51.7221 
ITEM: TIMESTEP
33200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 2.76365 
2 -126.862 
3 119.105 
4 -179.028 
5 63.3938 
6 -57.3617 
7 -170.72 
8 68.5247 
9 -53.1417 
10 -50.6565 
11 -171.412 
12 66.9217 
13 -135.412 
14 -12.9535 
15 101.996 
16 -160.225 
17 84.9444 
18 -30.9638 
19 -177.558 
20 175.277 
21 52.5809 
22 -61.403 
23 -71.6881 
24 165.616 
25 51.6321 
26 59.1217 
27 -63.5742 
28 -178.896 
29 52.3368 
30 -59.9236 
31 -179.246 
32 -54.5753 
33 62.7776 
34 -152.541 
35 -34.2723 
36 88.1856 
37 178.541 
38 55.976 
39 -71.9651 
40 -179.014 
41 53.0446 
42 -56.4492 
43 -66.7025 
44 165.356 
45 55.8627 
46 -119.925 
47 127.481 
48 8.36022 
49 67.287 
50 -52.5059 
51 174.686 
52 54.8929 
53 -55.0329 
54 -174.826 
55 -27.129 
56 84.5268 
57 176.771 
58 -55.5673 
59 63.7251 
60 -164.291 
61 72.1643 
62 -48.2106 
63 -164.6 
64 75.0255 
65 -41.0546 
66 -52.7807 
67 -173.156 
68 70.7644 
69 -115.278 
70 125.086 
71 5.62091 
72 -146.176 
73 93.1266 
74 -24.769 
75 -142.673 
76 99.4319 
77 -21.9752 
78 -23.4107 
79 -141.306 
80 97.2866 
81 -157.592 
82 -37.8414 
83 83.5046 
84 -133.368 
85 105.321 
86 -15.407 
87 -145.188 
88 91.1401 
89 -32.2848 
90 173.574 
91 56.1226 
92 -65.0197 
93 179.135 
94 57.993 
95 -63.4134 
96 -63.9281 
97 174.93 
98 53.5233 
99 147.196 
100 -95.012 
101 24.2907 
102 163.19 
103 43.7383 
104 -75.3375 
105 -143.747 
106 -23.2146 
107 98.5399 
108 -178.83 
109 59.2236 
110 -68.6591 
111 -179.895 
112 52.2226 
113 -57.9483 
114 -62.734 
115 169.383 
116 59.2124 
ITEM: TIMESTEP
33300
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 107.774 
2 -30.4001 
3 -134.899 
4 171.88 
5 55.4321 
6 -65.9088 
7 -170.52 
8 68.1394 
9 -54.0714 
10 -60.1174 
11 178.542 
12 56.3308 
13 179.202 
14 -56.749 
15 56.2214 
16 -160.765 
17 86.073 
18 -33.4366 
19 -133.266 
20 -140.505 
21 103.662 
22 -17.9281 
23 -21.1519 
24 -136.986 
25 101.425 
26 104.157 
27 -11.6767 
28 -166.324 
29 64.5187 
30 -59.5706 
31 -168.534 
32 -45.4829 
33 71.2466 
34 -171.69 
35 -44.0081 
36 65.9247 
37 -141.154 
38 90.6462 
39 -16.0767 
40 -142.892 
41 110.385 
42 -14.6918 
43 -19.7477 
44 -126.471 
45 108.453 
46 -146.323 
47 90.7673 
48 -20.3284 
49 74.3835 
50 -45.2401 
51 -174.915 
52 65.4618 
53 -49.1689 
54 -168.793 
55 -55.4469 
56 66.5698 
57 -154.583 
58 -39.8571 
59 80.3594 
60 -148.319 
61 93.3906 
62 -30.5184 
63 -154.186 
64 81.9052 
65 -35.8953 
66 -34.2647 
67 -158.174 
68 84.0258 
69 -134.159 
70 105.87 
71 -10.3905 
72 -149.237 
73 87.1525 
74 -31.1851 
75 -158.081 
76 83.5818 
77 -34.4698 
78 -38.2548 
79 -156.592 
80 85.3561 
81 -176.411 
82 -54.7082 
83 67.8663 
84 -132.067 
85 108.067 
86 -8.71907 
87 -160.831 
88 81.7049 
89 -38.0985 
90 162.026 
91 48.9855 
92 -75.3957 
93 171.072 
94 46.6908 
95 -75.8874 
96 -73.0035 
97 162.615 
98 40.0371 
99 147.299 
100 -103.234 
101 23.3476 
102 -177.7 
103 61.4448 
104 -52.3726 
105 -152.662 
106 -25.4946 
107 84.74 
108 175.608 
109 47.0625 
110 -67.9267 
111 172.568 
112 57.5784 
113 -58.8868 
114 -77.8191 
115 167.192 
116 50.7264 
ITEM: TIMESTEP
33400
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 146.55 
2 9.6975 
3 -105.576 
4 -162.548 
5 80.9466 
6 -32.7765 
7 -149.154 
8 97.1228 
9 -32.6484 
10 -26.7399 
11 -140.463 
12 89.7658 
13 156.349 
14 -85.3259 
15 29.9617 
16 -166.855 
17 68.8777 
18 -48.8238 
19 -123.604 
20 -114.953 
21 127.999 
22 -0.210744 
23 6.87824 
24 -110.17 
25 121.62 
26 121.654 
27 4.60633 
28 -154.13 
29 90.4608 
30 -33.8042 
31 -147.575 
32 -29.9781 
33 92.158 
34 -154.149 
35 -34.2016 
36 85.7515 
37 -139.086 
38 100.871 
39 -18.3871 
40 -151.614 
41 89.1285 
42 -31.5706 
43 -21.2379 
44 -140.495 
45 98.8053 
46 -168.507 
47 69.2985 
48 -35.98 
49 58.4222 
50 -62.0464 
51 179.73 
52 59.2618 
53 -68.3543 
54 171.177 
55 -67.459 
56 51.4549 
57 -146.933 
58 -21.1793 
59 91.1985 
60 -117.143 
61 120.732 
62 3.91437 
63 -108.418 
64 134.764 
65 13.7067 
66 3.74152 
67 -113.076 
68 125.866 
69 -133.862 
70 95.8405 
71 -19.8921 
72 -146.568 
73 90.2121 
74 -29.1821 
75 -154.047 
76 86.5592 
77 -30.8271 
78 -36.2463 
79 -155.64 
80 86.9732 
81 -149.817 
82 -27.8008 
83 92.5433 
84 178.755 
85 60.962 
86 -55.6338 
87 167.513 
88 54.1852 
89 -67.9981 
90 150.763 
91 33.4746 
92 -90.2727 
93 148.4 
94 24.6525 
95 -94.3119 
96 -92.0543 
97 144.198 
98 25.234 
99 147.47 
100 -96.6146 
101 26.2639 
102 -161.627 
103 81.159 
104 -35.5144 
105 -133.343 
106 -12.7653 
107 105.873 
108 -175.234 
109 62.0469 
110 -56.5128 
111 175.839 
112 57.2789 
113 -61.4421 
114 -60.3956 
115 -178.955 
116 62.3237 
ITEM: TIMESTEP
33500
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 172.101 
2 29.1835 
3 -80.3606 
4 -165.867 
5 76.5956 
6 -44.1531 
7 -142.856 
8 96.3955 
9 -25.3185 
10 -35.211 
11 -155.96 
12 82.3262 
13 -175.481 
14 -59.2155 
15 61.6964 
16 179.148 
17 55.462 
18 -56.8333 
19 -137.303 
20 -139.403 
21 108.166 
22 -13.3302 
23 -25.291 
24 -137.722 
25 100.782 
26 96.6243 
27 -15.8072 
28 -159.958 
29 82.2233 
30 -27.2006 
31 -152.117 
32 -31.4748 
33 91.7064 
34 -149.102 
35 -32.6487 
36 85.3287 
37 -150.289 
38 88.5562 
39 -31.8485 
40 -158.324 
41 81.2717 
42 -37.1692 
43 -43.5654 
44 -163.97 
45 77.5891 
46 -155.038 
47 84.5507 
48 -38.6051 
49 84.1104 
50 -36.6412 
51 -157.205 
52 82.043 
53 -35.3961 
54 -156.148 
55 -69.0997 
56 41.7907 
57 -156.903 
58 -35.3269 
59 78.8754 
60 -130.61 
61 114.389 
62 -3.52931 
63 -119.54 
64 122.542 
65 -4.53826 
66 -3.89298 
67 -121.811 
68 111.108 
69 -154.058 
70 86.7372 
71 -32.7566 
72 -159.475 
73 78.8427 
74 -44.2755 
75 -161.78 
76 75.1017 
77 -40.0974 
78 -42.091 
79 -165.209 
80 79.5917 
81 -154.124 
82 -32.0195 
83 86.8511 
84 -179.929 
85 63.2021 
86 -58.1208 
87 -148.388 
88 94.9915 
89 -23.8638 
90 169.108 
91 47.7263 
92 -72.0241 
93 157.832 
94 38.0817 
95 -80.7858 
96 -81.6055 
97 158.644 
98 39.7766 
99 141.907 
100 -95.6793 
101 22.7698 
102 -167.334 
103 71.9257 
104 -45.9714 
105 -108.956 
106 12.3577 
107 131.769 
108 169.1 
109 43.4845 
110 -70.9864 
111 156.987 
112 42.5157 
113 -77.3978 
114 -74.7682 
115 170.761 
116 50.8474 
ITEM: TIMESTEP
33600
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -94.6968 
2 136.319 
3 24.1935 
4 179.528 
5 57.1262 
6 -66.682 
7 178.47 
8 54.6618 
9 -59.1281 
10 -65.9253 
11 170.267 
12 56.4766 
13 -134.51 
14 -18.7869 
15 105.96 
16 -176.791 
17 65.3611 
18 -57.5619 
19 -151.94 
20 -167.989 
21 75.0719 
22 -37.2585 
23 -42.614 
24 -159.553 
25 88.1168 
26 77.3289 
27 -39.6099 
28 -164.792 
29 66.1128 
30 -47.7353 
31 -164.954 
32 -36.9136 
33 75.3413 
34 -149.162 
35 -17.4157 
36 89.154 
37 -142.732 
38 89.3911 
39 -18.4801 
40 -143.917 
41 108.211 
42 -16.0405 
43 -24.8774 
44 -132.749 
45 103 
46 -151.338 
47 74.396 
48 -39.6292 
49 86.0249 
50 -32.8416 
51 -138.31 
52 102.823 
53 -25.6435 
54 -144.51 
55 -46.5585 
56 71.6267 
57 -139.197 
58 -23.7353 
59 96.2687 
60 -143.254 
61 94.1701 
62 -18.9427 
63 -143.965 
64 102.922 
65 -21.3889 
66 -29.0777 
67 -142.19 
68 93.4983 
69 -174.656 
70 63.0926 
71 -53.922 
72 -169.241 
73 69.9114 
74 -50.4411 
75 -163.981 
76 75.6667 
77 -43.1328 
78 -50.8708 
79 -171.223 
80 69.9772 
81 177.281 
82 -62.7218 
83 56.7461 
84 -160.83 
85 72.4158 
86 -45.2191 
87 -161.755 
88 83.7716 
89 -36.681 
90 177.133 
91 59.8889 
92 -62.7708 
93 173.464 
94 50.8044 
95 -69.2922 
96 -65.6629 
97 171.677 
98 51.5808 
99 158.767 
100 -83.347 
101 40.3857 
102 -159.043 
103 76.1207 
104 -33.7115 
105 144.072 
106 -94.0115 
107 18.7962 
108 -179.996 
109 56.1641 
110 -53.2201 
111 177.895 
112 68.5104 
113 -58.266 
114 -68.0954 
115 -177.48 
116 55.7439 
ITEM: TIMESTEP
33700
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -145.122 
2 99.2058 
3 -4.90251 
4 -164.599 
5 71.1652 
6 -49.0884 
7 176.254 
8 56.0003 
9 -59.5106 
10 -68.4861 
11 171.26 
12 55.7495 
13 -150.198 
14 -29.4102 
15 91.6872 
16 -162.459 
17 77.9468 
18 -39.1102 
19 -137.93 
20 -147.117 
21 93.1065 
22 -21.9112 
23 -26.3714 
24 -146.148 
25 98.8347 
26 96.8636 
27 -22.9127 
28 171.421 
29 55.542 
30 -64.799 
31 -162.833 
32 -39.1828 
33 80.2076 
34 -130.463 
35 -17.8527 
36 107.377 
37 -163.259 
38 79.6196 
39 -40.3768 
40 -165.839 
41 74.1644 
42 -48.7175 
43 -39.0815 
44 -159.078 
45 78.0401 
46 -176.552 
47 56.5971 
48 -56.8069 
49 72.1697 
50 -41.4921 
51 -156.236 
52 90.1023 
53 -43.7192 
54 -157.381 
55 -36.7064 
56 71.3859 
57 -144.285 
58 -19.6294 
59 104.379 
60 -126.69 
61 107.502 
62 -9.95499 
63 -125.984 
64 116.559 
65 -0.176129 
66 -7.79279 
67 -125.25 
68 118.015 
69 -155.467 
70 79.5095 
71 -37.5845 
72 -144.141 
73 97.8267 
74 -21.9234 
75 -136.707 
76 103.543 
77 -18.6743 
78 -24.2178 
79 -143.968 
80 93.8148 
81 -138.933 
82 -20.862 
83 96.2977 
84 -158.124 
85 81.5801 
86 -35.8445 
87 164.841 
88 40.1375 
89 -78.5124 
90 133.099 
91 15.2921 
92 -107.283 
93 142.002 
94 19.4267 
95 -100.19 
96 -97.5665 
97 139.858 
98 20.2409 
99 153.158 
100 -89.2848 
101 33.8169 
102 178.34 
103 54.4266 
104 -57.4581 
105 -158.357 
106 -37.5222 
107 76.4345 
108 -173.679 
109 69.992 
110 -49.583 
111 -165.458 
112 74.9667 
113 -49.1293 
114 -52.4171 
115 -171.992 
116 63.912 
ITEM: TIMESTEP
33800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -89.7612 
2 159.528 
3 51.6507 
4 168.14 
5 38.7951 
6 -77.0803 
7 144.552 
8 28.6765 
9 -86.1027 
10 -101.724 
11 142.4 
12 27.6213 
13 -175.684 
14 -50.7342 
15 71.6599 
16 -148.433 
17 89.8579 
18 -26.8549 
19 -148.694 
20 -135.347 
21 104.045 
22 -25.9073 
23 -16.7637 
24 -137.372 
25 92.6761 
26 101.866 
27 -18.7418 
28 -168.28 
29 86.4658 
30 -39.4791 
31 -150.22 
32 -40.3216 
33 82.9881 
34 -166.782 
35 -54.6634 
36 65.9337 
37 170.487 
38 52.4887 
39 -60.2335 
40 165.169 
41 52.4464 
42 -76.8332 
43 -72.3999 
44 174.878 
45 45.5982 
46 -167.322 
47 70.5704 
48 -50.7787 
49 71.813 
50 -46.0833 
51 -162.132 
52 79.9715 
53 -50.6054 
54 -168.502 
55 -32.1527 
56 80.6836 
57 -141.186 
58 -23.184 
59 97.9227 
60 -126.343 
61 112.265 
62 -5.20963 
63 -133.607 
64 108.919 
65 -12.214 
66 -12.4369 
67 -129.911 
68 108.956 
69 -145.659 
70 107.16 
71 -20.5222 
72 -177.749 
73 64.6431 
74 -60.8113 
75 -179.26 
76 55.2853 
77 -61.6529 
78 -59.5608 
79 174.985 
80 58.0467 
81 -168.877 
82 -51.2898 
83 69.869 
84 -163.279 
85 82.0583 
86 -41.1172 
87 -146.612 
88 88.4265 
89 -32.0238 
90 -176.241 
91 58.8349 
92 -58.4862 
93 -176.668 
94 66.011 
95 -51.7437 
96 -59.2148 
97 -176.536 
98 65.7094 
99 144.431 
100 -89.5476 
101 26.5709 
102 151.028 
103 30.7455 
104 -92.1587 
105 -174.581 
106 -52.3153 
107 60.5042 
108 169.381 
109 51.4867 
110 -66.7835 
111 170.844 
112 52.5739 
113 -71.2613 
114 -62.1766 
115 179.553 
116 55.718 
ITEM: TIMESTEP
33900
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -73.7978 
2 170.045 
3 39.159 
4 -162.325 
5 76.7777 
6 -43.7451 
7 -168.024 
8 71.4531 
9 -47.1268 
10 -37.3461 
11 -157.869 
12 83.5512 
13 -177.681 
14 -50.39 
15 69.2258 
16 171.785 
17 47.9064 
18 -73.0613 
19 -149.289 
20 -140.676 
21 95.0328 
22 -26.6675 
23 -17.2313 
24 -141.522 
25 96.7773 
26 96.7028 
27 -27.5883 
28 177.259 
29 66.9035 
30 -49.3645 
31 -171.552 
32 -54.8939 
33 67.0111 
34 174.758 
35 -70.3791 
36 54.1132 
37 171.805 
38 53.6686 
39 -54.8479 
40 173.9 
41 65.3839 
42 -67.9628 
43 -77.9116 
44 173.572 
45 40.2252 
46 -145.29 
47 101.656 
48 -16.7949 
49 57.8165 
50 -72.8042 
51 172.99 
52 42.3694 
53 -65.8852 
54 163.494 
55 -36.2232 
56 91.1408 
57 -139.63 
58 -16.3642 
59 100.082 
60 -122.66 
61 110.698 
62 -2.33063 
63 -137.198 
64 109.773 
65 -10.5568 
66 -19.6048 
67 -132.634 
68 107.036 
69 -97.65 
70 147.056 
71 23.5768 
72 142.056 
73 23.2707 
74 -101.176 
75 140.135 
76 15.6883 
77 -101.08 
78 -102.015 
79 133.538 
80 16.7702 
81 -170.925 
82 -51.0821 
83 67.4822 
84 141.923 
85 20.1628 
86 -94.8967 
87 -143.226 
88 100.834 
89 -15.8555 
90 164.537 
91 43.1468 
92 -78.0796 
93 160.981 
94 39.7545 
95 -77.6291 
96 -82.7898 
97 155.984 
98 38.6002 
99 175.056 
100 -62.0091 
101 58.4803 
102 -153.82 
103 81.8399 
104 -37.3237 
105 169.254 
106 -68.5604 
107 41.1445 
108 -179.458 
109 63.7398 
110 -54.9781 
111 -171.925 
112 69.3571 
113 -55.1226 
114 -52.8541 
115 -171.572 
116 63.9483 
ITEM: TIMESTEP
34000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -49.5242 
2 170.879 
3 69.7122 
4 171.155 
5 58.8732 
6 -60.6712 
7 -169.401 
8 71.0547 
9 -57.1195 
10 -56.7099 
11 -176.254 
12 55.5715 
13 153.551 
14 -95.2282 
15 26.5855 
16 159.268 
17 44.1498 
18 -83.078 
19 -173.497 
20 176.118 
21 57.2104 
22 -59.5369 
23 -55.4935 
24 -174.401 
25 68.8516 
26 62.1578 
27 -56.7498 
28 -162.091 
29 75.1536 
30 -37.9379 
31 179.578 
32 -63.5588 
33 61.6024 
34 170.733 
35 -71.9644 
36 58.5711 
37 -140.127 
38 96.1391 
39 -19.6424 
40 -133.785 
41 110.433 
42 -10.0517 
43 -25.0917 
44 -140.873 
45 98.6421 
46 153.953 
47 24.4732 
48 -85.3387 
49 58.5106 
50 -64.8784 
51 -177.434 
52 59.1765 
53 -63.9274 
54 172.684 
55 14.5169 
56 131.473 
57 168.166 
58 -70.7475 
59 50.6774 
60 -142.997 
61 101.944 
62 -16.098 
63 -133.277 
64 108.681 
65 -18.2172 
66 -12.9114 
67 -130.953 
68 102.148 
69 -132.094 
70 105.177 
71 -14.2491 
72 -160.979 
73 74.8343 
74 -42.7009 
75 -167.654 
76 74.8109 
77 -43.467 
78 -51.1506 
79 -168.686 
80 73.0363 
81 172.53 
82 -65.9831 
83 52.0756 
84 -173.37 
85 70.0486 
86 -45.5014 
87 166.763 
88 54.9895 
89 -64.0299 
90 170.459 
91 50.5703 
92 -71.811 
93 168.18 
94 45.7987 
95 -71.9312 
96 -80.6926 
97 156.926 
98 39.1961 
99 -129.372 
100 -8.6966 
101 115.792 
102 -130.142 
103 111.289 
104 -6.58627 
105 -124.15 
106 -0.513861 
107 108.927 
108 165.695 
109 45.3524 
110 -68.9883 
111 164.383 
112 50.0423 
113 -75.2747 
114 -82.1568 
115 163.503 
116 38.1855 
ITEM: TIMESTEP
34100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -19.776 
2 -157.649 
3 98.0508 
4 175.437 
5 54.5028 
6 -66.0865 
7 -167.619 
8 71.7914 
9 -46.6851 
10 -61.5457 
11 177.865 
12 59.3886 
13 174.148 
14 -65.1709 
15 50.1575 
16 -176.227 
17 65.5747 
18 -56.7152 
19 175.118 
20 154.233 
21 41.7706 
22 -69.1538 
23 -83.1737 
24 164.364 
25 53.4394 
26 38.505 
27 -73.9575 
28 161.929 
29 43.9329 
30 -85.7078 
31 -173.128 
32 -39.0417 
33 75.7205 
34 -176.921 
35 -56.7347 
36 69.4887 
37 -174.18 
38 57.2823 
39 -61.9898 
40 -175.457 
41 65.2712 
42 -46.9195 
43 -58.4247 
44 -177.697 
45 70.1125 
46 129.716 
47 4.73588 
48 -106.511 
49 59.163 
50 -63.3296 
51 -174.451 
52 63.0565 
53 -57.1038 
54 -179.596 
55 30.2085 
56 142.127 
57 -164.426 
58 -43.0304 
59 77.3649 
60 -101.901 
61 133.531 
62 10.3141 
63 -100.704 
64 136.079 
65 23.8642 
66 8.62772 
67 -114.59 
68 133.196 
69 -111.19 
70 126.367 
71 6.67524 
72 138.85 
73 22.0495 
74 -101.584 
75 144.187 
76 20.5542 
77 -99.0123 
78 -95.8237 
79 140.543 
80 20.9767 
81 175.04 
82 -63.3359 
83 49.8842 
84 152.836 
85 28.7191 
86 -90.7848 
87 -142.27 
88 101.15 
89 -18.2555 
90 -173.288 
91 62.7275 
92 -54.0631 
93 -177.981 
94 65.2282 
95 -53.9971 
96 -63.9806 
97 179.229 
98 60.0036 
99 -146.517 
100 -22.0472 
101 94.0102 
102 -165.827 
103 71.7015 
104 -43.9183 
105 -162.06 
106 -36.3742 
107 75.8415 
108 166.243 
109 40.0246 
110 -69.7818 
111 160.088 
112 50.2818 
113 -73.6936 
114 -86.447 
115 163.747 
116 39.7713 
ITEM: TIMESTEP
34200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -40.0788 
2 -156.716 
3 79.6992 
4 -176.778 
5 52.1853 
6 -59.0973 
7 173.998 
8 62.7153 
9 -54.9655 
10 -57.7241 
11 -169.007 
12 73.3125 
13 -163.314 
14 -36.2998 
15 76.7069 
16 -162.654 
17 78.7729 
18 -40.0787 
19 157.363 
20 148.245 
21 28.3044 
22 -84.1662 
23 -89.6819 
24 150.378 
25 37.9071 
26 29.7742 
27 -90.1662 
28 155.725 
29 39.5975 
30 -88.071 
31 157.375 
32 -81.5281 
33 45.6993 
34 166.466 
35 -78.4999 
36 47.0299 
37 159.092 
38 42.0243 
39 -81.4685 
40 167 
41 43.5072 
42 -75.9328 
43 -77.6862 
44 158.821 
45 39.3809 
46 162.957 
47 37.8564 
48 -79.9643 
49 90.6074 
50 -22.2341 
51 -144.596 
52 102.563 
53 -22.4661 
54 -135.308 
55 16.3565 
56 125.16 
57 -160.608 
58 -44.5498 
59 75.7409 
60 -136.166 
61 116.426 
62 -5.91384 
63 -135.04 
64 102.62 
65 -27.6315 
66 -18.384 
67 -140.724 
68 89.0241 
69 -117.123 
70 130.867 
71 13.8151 
72 -178.848 
73 68.2487 
74 -63.3071 
75 -171.112 
76 57.3318 
77 -58.2087 
78 -54.9245 
79 173.52 
80 57.9792 
81 -143.177 
82 -29.2259 
83 95.403 
84 -172.229 
85 71.1839 
86 -46.8499 
87 -137.412 
88 96.4308 
